OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
84,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2068895,Bristol_Bay_2068895,2068895.000000000000000,2068895,227064.452199999243021,520786922.260999977588654,464721500.000000000000000,56065400.000000000000000,10.7655163,84,669.000000000000000,66900.000000000000000,18,28,10,21.427503736920812,3.007149908113384,14335.000000000000000,11,20,25,20,27,18,517,102.977992918025350,70.425359392050922,0.000000377163587,46.322238922119141,3.034989052591743,3.594577409695679,84,669.000000000000000,66900.000000000000000,0.000000433682004,6.712012767791748,6.712012334109744,1.219526106949639,1.590117588565777,815.862965549308342,0.000000739628376,3.435510683059692,509675800.000000000000000,11111100.000000000000000,2.1335213,,,36688614.947430275380611,7.044841830541060,468.159438304263404,482.596665995618139,384.047436327843855,472.287044705081200,468.323985557157812,486.954665087077501,462.166957283954446,479.250867945365485,482.340894647277423,477.695269038848494,472.143916264111226,488.600970358943925,478.351209013228811,397.417757142847847,393.048722379266962,409.074928732872650,467.187509994054892,470.442323607039157,445.186080984582190
85,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069087,Bristol_Bay_2069087,2069087.000000000000000,2069087,297648.897799994796515,923340917.437824845314026,723451000.000000000000000,199889800.000000000000000,21.6485405,85,2020.000000000000000,202000.000000000000000,191,200,9,193.443564356435672,3.279441386915497,390756.000000000000000,10,191,192,191,199,191,1584,533.041440820124194,319.459609183012844,0.000004956923931,76.465354919433594,13.384640453688549,12.824211533201582,85,2020.000000000000000,202000.000000000000000,0.000005085963039,11.348849296569824,11.348844210606785,1.011137550626905,2.084088647183592,2042.497852266348445,0.000005092510492,3.435818219184875,921931000.000000000000000,1409800.000000000000000,0.1526847,5745549.704182979650795,0.622256589703214,167303424.576497048139572,18.119355637433102,516.469124772160740,505.222134846482845,486.884304198706218,503.906794403354070,496.937878351843665,516.828199429234360,501.520414056669495,523.774092984450476,501.125617820317757,513.644991257827542,502.239206712348903,517.648147324434035,508.416790874850960,487.394260462345528,487.809924558561079,498.997664523746209,500.358850459656423,507.903010390562031,493.230476047374680
86,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069134,Bristol_Bay_2069134,2069134.000000000000000,2069134,80720.000000000000000,90267600.000000000000000,81774800.000000000000000,8492800.000000000000000,9.4084702,86,7634.000000000000000,763400.000000000000000,14,27,13,17.114749803510524,3.151312029949224,130654.000000000000000,14,14,27,16,21,14,498,101.688045323017803,75.517237549226749,0.000000253554873,45.836471557617188,4.268367065980748,5.278799531623069,86,7634.000000000000000,763400.000000000000000,0.000000331167939,11.199617385864258,11.199617054696319,1.227292671839217,1.653826903719039,9369.152256820580078,0.000000528972265,3.435139894485474,88495200.000000000000000,1772400.000000000000000,1.9634953,,,3988524.472213674336672,4.418556018121313,467.216428302811096,483.134887182167745,387.955904209293180,471.827675229710565,460.297529418131944,489.554900994635545,446.076674237260590,480.879519916475374,488.393309186183615,476.057179043511894,475.229630651128275,480.403884046775431,479.914256820428307,398.148276816754560,411.780051691648566,409.187948664184034,469.296585614590867,472.193162577698274,448.794551613177475
87,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069144,Bristol_Bay_2069144,2069144.000000000000000,2069144,77360.000000000000000,77819300.000000000000000,57080300.000000000000000,20738900.000000000000000,26.6501064,87,4563.000000000000000,456300.000000000000000,11,59,48,15.429761122068804,3.098013136045009,70406.000000000000000,34,15,25,15,18,11,1188,439.746383925817497,251.472976156875063,0.000000231515983,71.644287109375000,20.096340966771322,12.124839479860688,87,4563.000000000000000,456300.000000000000000,0.000000256245329,21.770004272460938,21.770004016215609,2.931082852189241,3.092348951631506,13374.531054539505931,2.444670677185059,7.006140422821044,77732400.000000000000000,86900.000000000000000,0.1116690,1498522.870199007680640,1.925644242750844,1398420.824261512840167,1.797010284417250,520.070548051709352,515.282427366991556,480.815499496911684,504.325897303113322,499.305983220102121,512.929814326268797,504.079500843615619,521.757283861461246,506.711804141136952,513.974038573982966,503.999739139257599,517.712304017128758,511.472665521282124,472.882602387840734,492.356790667605139,482.037729714866146,493.497810954347642,505.607404589876921,495.770451546079187
88,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069287,Bristol_Bay_2069287,2069287.000000000000000,2069287,337808.897799994796515,1021700517.437824845314026,805121500.000000000000000,216578900.000000000000000,21.1978874,88,3541.000000000000000,354100.000000000000000,133,162,29,142.669584863032981,7.687658210231755,505193.000000000000000,30,141,146,140,156,133,1584,503.555328058994746,317.258411649675111,0.000003517207915,76.465354919433594,12.408314838028895,12.593302548646744,88,3541.000000000000000,354100.000000000000000,0.000003542159220,11.409069061279297,11.409065519120077,2.306523152816150,2.516236357042828,8167.398484121988076,2.417868137359619,5.730539321899414,1019130500.000000000000000,2569900.000000000000000,0.2515317,5745549.704182978719473,0.562351648660354,170866563.004866510629654,16.723742436125811,511.880922737786477,502.398340784750758,475.390865773111273,499.845990481155582,494.412678015994629,514.068465220349367,497.030528321620750,518.968196666738550,498.432611492899071,509.307264697563539,499.284601860432986,513.799328549966503,504.778730049732587,476.360344289120690,478.368156771688177,492.403186298927039,497.162199371023348,503.864935484866066,487.927058786355701
89,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069334,Bristol_Bay_2069334,2069334.000000000000000,2069334,96880.000000000000000,180510100.000000000000000,156944700.000000000000000,23565400.000000000000000,13.0548925,89,8381.000000000000000,838100.000000000000000,13,19,6,15.213578331941296,1.073022597631317,127505.000000000000000,7,15,13,15,17,13,575,121.788950867569625,98.148448874553537,0.000000289808241,40.957340240478516,5.341355056703252,5.954894399106958,89,8381.000000000000000,838100.000000000000000,0.000000289808241,11.410770416259766,11.410770126451524,0.832988949041306,1.407841836991213,6981.280381915188627,0.000000398090066,2.873045206069946,180075500.000000000000000,434600.000000000000000,0.2407621,,,10173065.072686132043600,5.635731780485487,467.908589570928655,478.626726793110208,385.021717296999043,467.688009799728320,451.521472534307463,482.101570621355791,428.613069644943891,479.781897391633152,483.200629549137147,464.152643785464647,470.270037011572981,482.792071291306172,467.898953921973600,395.936646660684801,409.725902281873061,411.129937168587844,463.557822456415977,469.511131994822676,449.970740264322785
90,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069365,Bristol_Bay_2069365,2069365.000000000000000,2069365,94740.000000000000000,88574700.000000000000000,66093400.000000000000000,22481300.000000000000000,25.3811760,90,4847.000000000000000,484700.000000000000000,11,94,83,45.990096967196195,20.659427645020852,222914.000000000000000,84,51,94,47,76,11,897,233.707961754315846,112.845999215106389,0.000000290620306,59.575092315673828,7.503557710322345,6.049921783803351,90,4847.000000000000000,484700.000000000000000,0.000000290620306,26.510782241821289,26.510781951200983,6.683625270550426,4.646274910242951,32395.531686357913713,5.731352806091309,12.641616249084475,88571200.000000000000000,3500.000000000000000,0.0039515,,,7141591.845893138088286,8.062789764902549,501.805071877183764,497.049395569898081,453.317621268932555,483.870592190981029,488.474700171723782,500.548862499677682,497.471596269985525,503.322899202589554,496.623756632908453,498.537915454411689,488.922222209644303,506.259458965144688,502.452606707714097,472.037938533286990,458.796941252754891,451.385758924454819,479.379609341740775,485.058143915751202,469.810975588809697
91,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069504,Bristol_Bay_2069504,2069504.000000000000000,2069504,115784.452199999243021,136650122.261000007390976,120534100.000000000000000,16116000.000000000000000,11.7936249,91,723.000000000000000,72300.000000000000000,58,63,5,59.681881051175665,0.565040350057237,43150.000000000000000,6,60,63,60,60,58,325,156.109852096706561,53.778166708700070,0.000001498961637,46.322238922119141,3.886572864013730,4.243255907153369,91,723.000000000000000,72300.000000000000000,0.000001498961637,5.731638908386230,5.731637409424593,1.026170122210906,1.328675938475432,741.920998358485235,0.000001582764639,3.367573022842407,136240600.000000000000000,409500.000000000000000,0.2996705,,,5016928.247422160580754,3.671367551241477,483.589027743117015,482.693076697345418,383.738209485395373,475.096283866612225,468.766036029243253,490.037410876393267,457.313142105274096,486.057863843497330,484.062767608661829,478.231452446802621,475.650093194213866,497.780290684007923,481.069792850503234,397.076797602056899,404.035184752877058,419.146612406422150,467.325894382806496,467.678543960081640,450.048684925953182
92,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069737,Bristol_Bay_2069737,2069737.000000000000000,2069737,518402.222799997776747,2710334411.113999843597412,2093348000.000000000000000,616986300.000000000000000,22.7642136,92,1586.000000000000000,158600.000000000000000,60,113,53,82.109709962168964,19.939456130014445,130226.000000000000000,54,61,76,81,108,60,1584,426.351506675764142,254.912834705743421,0.000001586402277,76.465354919433594,8.706954867020256,10.384229430121170,92,1586.000000000000000,158600.000000000000000,0.000001593993375,21.972915649414062,21.972914055420688,5.668003756699604,6.104529162413047,8989.453958125572171,3.367501854896545,16.322506904602051,2692712000.000000000000000,17622400.000000000000000,0.6501929,6448554.012883960269392,0.237924662965611,392840503.255522549152374,14.494170964462555,504.064129262680353,495.370076255591869,454.845405998622425,490.090629559054776,487.362572046222738,506.672091567228676,488.866472245642910,507.638223601709512,491.561714359619145,501.697396437206521,491.216724040788733,506.742448126405350,497.410463444245181,459.883856338763223,466.153315214163001,478.129795249753215,488.813426872376112,495.152455155754296,476.300913710661803
93,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2069987,Bristol_Bay_2069987,2069987.000000000000000,2069987,588802.222799997776747,3128988111.113999843597412,2441689100.000000000000000,687298900.000000000000000,21.9655342,93,7195.000000000000000,719500.000000000000000,9,27,18,16.234051424600409,4.165076308228532,116804.000000000000000,19,19,22,18,20,9,1584,382.620930729041447,263.811158515194279,0.000000057632459,76.465354919433594,7.835481815413653,9.985248615662883,93,7195.000000000000000,719500.000000000000000,0.000000139304845,18.553388595581055,18.553388456276210,1.060199396212625,2.037213776896535,7628.134655749835474,0.000000531774731,3.435460853576660,3090347000.000000000000000,38641100.000000000000000,1.2349392,6448554.012883962132037,0.206090716355842,400503210.202834844589233,12.799767719802727,496.708498149951140,490.519837402249493,445.420033405639231,482.082113817584229,480.553642494312498,501.894563259452866,480.470136803245794,500.264148585797898,489.009983087583066,494.868573141906609,486.205684469366872,502.105561122135782,490.757806772947617,449.853347722357285,457.725232440040315,467.192225712122934,484.511005650392804,491.641733733580395,466.907145351439453
94,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2070037,Bristol_Bay_2070037,2070037.000000000000000,2070037,613502.222799997776747,3310743611.113999843597412,2592300200.000000000000000,718443300.000000000000000,21.7003613,94,76253.000000000000000,7625300.000000000000000,5,24,19,10.891453451011735,5.293582250079787,830506.000000000000000,20,7,24,8,20,5,1584,364.684598519940380,267.246881443623465,0.000000001807916,76.465354919433594,7.483599980968030,9.827427639785807,94,76253.000000000000000,7625300.000000000000000,0.000000001807916,21.425016403198242,21.425016401390327,1.049037199775275,1.878953263421950,79992.233594464036287,0.000000479434163,3.368355512619019,3258744300.000000000000000,51999300.000000000000000,1.5706230,6448554.012883959338069,0.194776605208464,405940656.403335392475128,12.261313592529879,494.432486483086734,488.188564969249342,441.919286687869203,478.942970222154088,477.937514033887453,500.202927345974217,476.966014161026351,497.381936650468845,488.156453660439070,491.544114356278328,484.319278889682437,500.395188260357486,487.138248168339999,446.257346111855043,454.649020297462300,462.939239882113213,482.826104794515061,490.028976132393041,462.944909735603972
95,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2070127,Bristol_Bay_2070127,2070127.000000000000000,2070127,666782.222799997776747,3648229511.113999843597412,2869628900.000000000000000,778600500.000000000000000,21.3418732,95,15647.000000000000000,1564700.000000000000000,1,19,18,6.076755927653844,3.630826174714469,95083.000000000000000,15,6,8,6,11,1,1584,335.783808880001402,270.501930648508448,0.000000000617148,76.465354919433594,6.945265643330374,9.534464604850930,95,15647.000000000000000,1564700.000000000000000,0.000000011170418,35.116401672363281,35.116401661192860,1.112991277322088,2.736646694481109,17414.974516258709627,0.000000263494996,3.367450237274170,3569765100.000000000000000,78464400.000000000000000,2.1507528,6448554.012883961200714,0.176758452099547,417767637.792154014110565,11.451243309102754,490.576903727580373,484.040558187615034,436.195072109413957,474.468024004573181,474.151064775760972,497.725366502125780,470.985037960832017,492.939984167140722,486.931419908129101,486.005872342410726,481.738026694461269,497.795028704493916,480.815056097723470,440.455013047952377,449.427923899515008,456.195520343271994,480.092951929102469,487.385301091019016,456.560165141386904
96,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2070227,Bristol_Bay_2070227,2070227.000000000000000,2070227,1754831.127199996262789,23684522390.960735321044922,19211734400.000000000000000,4472786300.000000000000000,18.8848495,96,15253.000000000000000,1525300.000000000000000,1,16,15,4.027470005900478,2.711740466551223,61431.000000000000000,16,1,16,5,7,0,3127,346.512464569318468,390.812209959850293,0.000000000617148,83.721885681152344,9.815839454127168,12.491719031457814,96,15253.000000000000000,1525300.000000000000000,0.000000021721375,9.722182273864746,9.722182252143371,0.555735523422862,1.322995459260909,8476.633938768911321,0.000000158814615,2.852325201034546,23222585000.000000000000000,461937400.000000000000000,1.9503766,552806185.385697841644287,2.334039826771757,4082106042.292430877685547,17.235331896962290,494.955154741117894,493.417546564486315,441.845567650105522,482.016145962166320,481.857357505990933,498.827134608248571,473.654250304620405,497.061059932056878,490.554696292081019,487.517996421980001,488.127571512249460,498.831914875566270,491.730422914215296,443.403112965007324,451.168109413818001,458.051490920541539,482.657688266163120,489.034527473359844,470.934080180151113
97,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2070527,Bristol_Bay_2070527,2070527.000000000000000,2070527,1838091.127199996262789,24328008390.960735321044922,19760448800.000000000000000,4567557900.000000000000000,18.7748966,97,95.000000000000000,9500.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0,0,0,3127,338.371251796803790,388.777866524154661,0.000000000010225,83.721885681152344,9.604983997878648,12.397138029664331,97,95.000000000000000,9500.000000000000000,0.000000000059541,0.000000004406474,0.000000004346933,0.000000001919582,0.000000000910042,0.000000182360306,0.000000001924149,0.000000003060700,23804702900.000000000000000,523305500.000000000000000,2.1510413,552806185.385698199272156,2.272303496866179,4111873703.012136459350586,16.901809786204840,494.118078147376991,492.712824230590627,440.241953227436682,481.203372451187136,481.288307913463370,498.371905537617977,472.754600683316255,496.161444629690209,490.161564905936757,486.226833352028336,487.436508642363037,498.223252251823226,490.980441197185542,441.916456497876368,449.439384460422787,456.556355834711553,481.901795313471098,488.427817288341430,469.296427852337843
98,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_2070574,Bristol_Bay_2070574,2070574.000000000000000,2070574,64340.000000000000000,89734600.000000000000000,75456400.000000000000000,14278200.000000000000000,15.9115877,98,1419.000000000000000,141900.000000000000000,22,71,49,34.656095842142356,6.904675355839093,49177.000000000000000,45,30,22,32,44,22,1486,774.099862260486361,271.420779122356123,0.000000650184973,69.527511596679688,21.031312609629520,11.297195426272266,98,1419.000000000000000,141900.000000000000000,0.000000650184973,25.645917892456055,25.645917242271082,5.420108572923349,4.258532250709466,7691.134064978231436,4.099418640136719,11.134326934814453,89725800.000000000000000,8800.000000000000000,0.0098067,,,141832.057680217782035,0.158057268523198,528.302798474614065,513.715649259038059,504.400862097784056,511.003398911896682,511.289104760039777,517.189737291976257,507.231857054023976,523.293776313713806,511.097327006527621,510.684170877226563,508.721404006925411,524.355326707874042,517.417995956959203,491.845772979431274,498.611006233938497,508.859779839657051,501.816632603251321,520.264709487765799,507.108292676401788
