SampleType,Lake,YearSampled,DateSampled,StationName,Species,Length,Mass,Month,Year,Site
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,63,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,53,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,95,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,56,1.42,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,48,1.27,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,60,2.18,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,53,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,54,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,60,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,53,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,57,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,57,NA,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-19T00:00:00Z,Silver Salmon Creek,Coho salmon,58,1.99,8,2008,Silver Salmon Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,11.09,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,77,5.27,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,85,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,9.39,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,65,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,63,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,114,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,89,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,74,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,96,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,83,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,63,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,89,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,82,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,108,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,48,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,83,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,89,8.6,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,85,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,99,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,68,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,99,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,83,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,85,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,85,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,9.89,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,99,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,71,3.75,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,83,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,80,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,96,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,70,3.71,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,64,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,8.78,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,100,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,99,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,67,3.4,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,11.4,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,98,11.26,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,97,11.33,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,79,5.74,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,84,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,75,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,78,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,10.07,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,75,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,93,10.03,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,9.32,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,98,11.64,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,112,17.25,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,100,11,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,86,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,106,13.2,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,9.11,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,7.07,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,80,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,120,17.6,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,107,13.99,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,105,14.1,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,115,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,106,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,77,6,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,9.28,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,86,7.53,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,8.07,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,64,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,68,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,68,3.58,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,96,11.2,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,104,13.32,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,9.19,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,100,11.85,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,9.96,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,73,4.3,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,86,7.4,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,89,8.9,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,78,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,96,9.98,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,8.07,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,98,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,91,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,102,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,71,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,69,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,81,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,7.55,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,64,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,82,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,8.45,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,101,10.82,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,8.75,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,96,9.6,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,98,9.08,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,64,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,81,5.89,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,98,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,103,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,104,11.33,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,99,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,113,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,82,5.89,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,100,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,97,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,105,13.09,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,9.31,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,95,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,110,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,110,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,107,14.9,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,92,10.08,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,109,12.38,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,82,7.04,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,112,16.88,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,90,8.74,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,80,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,86,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,94,NA,8,2008,Bear Creek
Stick Seine,Aleknagik,2008,2008-08-20T00:00:00Z,Bear Creek,Coho salmon,88,6.45,8,2008,Bear Creek
