series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
863,3/26/2022,24,0.08,0.2275,0.38,
863,3/27/2022,24,0.02,0.035,0.08,
863,3/28/2022,24,0,0.05125,0.14,
863,3/29/2022,24,0.02,0.093333334,0.19,
863,3/30/2022,24,0.05,0.10041667,0.16,
863,3/31/2022,24,0.05,0.075,0.14,
863,4/1/2022,24,0.05,0.105,0.16,
863,4/2/2022,24,0.08,0.1375,0.22,
863,4/3/2022,24,0.11,0.17125,0.27,
863,4/4/2022,24,0.11,0.15708333,0.22,
863,4/5/2022,24,0.11,0.16083333,0.27,
863,4/6/2022,24,0.11,0.16833334,0.27,
863,4/7/2022,24,0.14,0.18375,0.27,
863,4/8/2022,24,0.08,0.17041667,0.3,
863,4/9/2022,24,0.08,0.18416667,0.33,
863,4/10/2022,24,0.08,0.185,0.33,
863,4/11/2022,24,0.11,0.20375,0.36,
863,4/12/2022,24,0.08,0.18833333,0.3,
863,4/13/2022,24,0.16,0.22416666,0.38,
863,4/14/2022,24,0.16,0.24333334,0.38,
863,4/15/2022,24,0.14,0.2875,0.5,
863,4/16/2022,24,0.22,0.28,0.33,
863,4/17/2022,24,0.22,0.29291666,0.41,
863,4/18/2022,24,0.22,0.26541668,0.33,
863,4/19/2022,24,0.16,0.30291668,0.55,
863,4/20/2022,24,0.16,0.29083332,0.5,
863,4/21/2022,24,0.05,0.19125,0.36,
863,4/22/2022,24,0.02,0.111666664,0.33,
863,4/23/2022,24,0.05,0.18,0.44,
863,4/24/2022,24,0.08,0.18916667,0.33,
863,4/25/2022,24,0.16,0.35708332,0.58,
863,4/26/2022,24,0.38,0.6645833,1.04,
863,4/27/2022,24,0.66,1.0066667,1.45,
863,4/28/2022,24,0,0.39708334,0.93,
863,4/29/2022,24,0,0.005416667,0.05,
863,4/30/2022,24,0,0,0,
863,5/1/2022,24,0,0.000833333,0.02,
863,5/2/2022,24,0,0.11833333,0.25,
863,5/3/2022,24,0.25,0.4275,0.61,
863,5/4/2022,24,0.41,0.80541664,1.37,
863,5/5/2022,24,0.85,1.2629167,1.48,
863,5/6/2022,24,1.37,1.6995833,2.18,
863,5/7/2022,24,1.1,1.8991667,2.24,
863,5/8/2022,24,1.7,1.9533334,2.26,
863,5/9/2022,24,1.48,1.8879167,2.53,
863,5/10/2022,24,1.62,2.0341666,2.58,
863,5/11/2022,24,1.97,2.6458333,3.43,
863,5/12/2022,24,2.4,2.9895833,4.06,
863,5/13/2022,24,2.42,2.8925,3.56,
863,5/14/2022,24,2.02,2.4670835,2.93,
863,5/15/2022,24,1.78,2.2283332,2.85,
863,5/16/2022,24,2.16,2.6970832,3.56,
863,5/17/2022,24,2.58,3.0408332,3.7,
863,5/18/2022,24,2.93,4.1866665,5.69,
863,5/19/2022,24,4.06,4.70625,5.64,
863,5/20/2022,24,2.64,3.5658333,5.08,
863,5/21/2022,24,2.61,2.9758334,3.54,
863,5/22/2022,24,3.09,3.71625,4.32,
863,5/23/2022,24,3.78,4.73875,5.57,
863,5/24/2022,24,4.09,4.84,5.67,
863,5/25/2022,24,4.69,5.0408335,5.67,
863,5/26/2022,24,4.4,5.3975,6.48,
863,5/27/2022,24,5.46,6.2204165,7.39,
863,5/28/2022,24,5.26,5.877917,6.41,
863,5/29/2022,24,5.57,5.931667,6.54,
863,5/30/2022,24,5.1,5.5758333,6.05,
863,5/31/2022,24,5.54,6.224167,7.02,
863,6/1/2022,24,5.85,6.5525,7.67,
863,6/2/2022,24,6.26,7.113333,7.87,
863,6/3/2022,24,7.62,8.404583,9.71,
863,6/4/2022,24,7.17,7.69625,8.44,
863,6/5/2022,24,5.8,6.2375,7.04,
863,6/6/2022,24,5.62,6.15,6.81,
863,6/7/2022,24,6,6.778333,7.57,
863,6/8/2022,24,6.51,6.7175,6.91,
863,6/9/2022,24,6,6.4041667,7.19,
863,6/10/2022,24,6.03,6.2254167,6.46,
863,6/11/2022,24,5.87,6.25625,6.81,
863,6/12/2022,24,6.15,6.4820833,7.32,
863,6/13/2022,24,5.92,6.5841665,7.62,
863,6/14/2022,24,6.69,7.159167,7.65,
863,6/15/2022,24,6.71,7.165,7.49,
863,6/16/2022,24,7.12,7.64125,8.44,
863,6/17/2022,24,6.86,7.199167,7.92,
863,6/18/2022,24,7.04,7.5175,8.17,
863,6/19/2022,24,7.95,8.245833,8.67,
863,6/20/2022,24,8.37,9.114583,10.12,
863,6/21/2022,24,6.89,7.2795835,8.49,
863,6/22/2022,24,6.54,6.92375,7.34,
863,6/23/2022,24,6.23,6.528333,6.99,
863,6/24/2022,24,6.03,6.6316667,7.37,
863,6/25/2022,24,6.23,6.6075,7.07,
863,6/26/2022,24,6.15,6.6349998,7.24,
863,6/27/2022,24,6.56,7.42,8.49,
863,6/28/2022,24,7.19,8.031667,9.83,
863,6/29/2022,24,8.34,8.9675,9.9,
863,6/30/2022,24,8.99,9.44875,10.2,
863,7/1/2022,24,8.12,8.625417,9.16,
863,7/2/2022,24,8.89,9.855833,11.35,
863,7/3/2022,24,9.31,10.129167,11.32,
863,7/4/2022,24,7.62,8.104584,9.63,
863,7/5/2022,24,7.12,7.4266667,8,
863,7/6/2022,24,6.91,7.3175,7.7,
863,7/7/2022,24,7.72,8.160833,8.47,
863,7/8/2022,24,8.25,8.590834,9.09,
863,7/9/2022,24,8.3,8.8375,9.56,
863,7/10/2022,24,8.64,9.235416,9.95,
863,7/11/2022,24,8.12,8.81375,9.85,
863,7/12/2022,24,7.85,7.96375,8.27,
863,7/13/2022,24,8.3,8.560833,9.11,
863,7/14/2022,24,7.67,8.118334,8.47,
863,7/15/2022,24,7.24,7.4620833,8,
863,7/16/2022,24,7.17,7.5016665,7.95,
863,7/17/2022,24,7.72,8.1475,8.99,
863,7/18/2022,24,7.97,8.19125,8.39,
863,7/19/2022,24,7.47,7.897917,8.27,
863,7/20/2022,24,6.48,6.7791667,7.32,
863,7/21/2022,24,6.46,7.0416665,7.65,
863,7/22/2022,24,6.54,7.00625,7.49,
863,7/23/2022,24,6.64,6.9058332,7.22,
863,7/24/2022,24,6.84,7.6033335,8.15,
863,7/25/2022,24,7.87,8.6125,10.03,
863,7/26/2022,24,8.52,8.779583,9.31,
863,7/27/2022,24,8.32,8.903334,9.95,
863,7/28/2022,24,8.97,9.8445835,11.15,
863,7/29/2022,24,9.36,10.019584,10.71,
863,7/30/2022,24,10.03,10.525416,10.81,
863,7/31/2022,24,9.66,10.189167,11.08,
863,8/1/2022,24,9.88,10.285,10.76,
863,8/2/2022,24,8.97,9.332916,10.3,
863,8/3/2022,24,8.69,9.024167,9.58,
863,8/4/2022,24,8.42,8.6125,8.87,
863,8/5/2022,24,8.34,8.589167,8.82,
863,8/6/2022,24,7.87,8.304167,8.64,
863,8/7/2022,24,7.49,7.795417,8.1,
863,8/8/2022,24,7.09,7.38375,8.02,
863,8/9/2022,24,6.89,7.0612497,7.22,
863,8/10/2022,24,7.14,7.4470835,8.22,
863,8/11/2022,24,7.7,8.175417,8.72,
863,8/12/2022,24,8.47,8.702084,8.99,
863,8/13/2022,24,8.82,9.097917,9.36,
863,8/14/2022,24,8.79,9.20625,9.44,
863,8/15/2022,24,8.77,9.2875,9.93,
863,8/16/2022,24,9.24,9.474167,9.88,
863,8/17/2022,24,8.74,9.04625,9.29,
863,8/18/2022,24,8.47,8.906667,9.39,
863,8/19/2022,24,8.72,9.089167,9.76,
863,8/20/2022,24,9.51,9.806666,10,
863,8/21/2022,24,9.73,10.011666,10.49,
863,8/22/2022,24,10.08,10.87875,11.32,
863,8/23/2022,24,10.49,10.725416,11.15,
863,8/24/2022,24,10.44,11.020833,11.52,
863,8/25/2022,24,10.86,11.0325,11.27,
863,8/26/2022,24,10.83,11.127916,11.32,
863,8/27/2022,24,9.95,10.3375,10.79,
863,8/28/2022,24,9.93,10.494166,11.05,
863,8/29/2022,24,10.52,10.700417,10.98,
863,8/30/2022,24,10.12,10.604167,10.83,
863,8/31/2022,24,10.08,10.312917,10.57,
863,9/1/2022,24,10.15,10.361667,10.64,
863,9/2/2022,24,10.1,10.290417,10.57,
863,9/3/2022,24,10.12,10.41375,10.74,
863,9/4/2022,24,10.27,10.540417,10.83,
863,9/5/2022,24,9.95,10.214583,10.47,
863,9/6/2022,24,9.21,9.612917,10.08,
863,9/7/2022,24,9.14,9.68,10.05,
863,9/8/2022,24,9.83,10.085,10.76,
863,9/9/2022,24,9.71,9.985,10.44,
863,9/10/2022,24,8.77,9.303333,9.93,
863,9/11/2022,24,8.87,9.575833,9.85,
863,9/12/2022,24,9.58,9.694583,9.76,
863,9/13/2022,24,9.71,9.940416,10.32,
863,9/14/2022,24,9.61,9.837083,10.22,
863,9/15/2022,24,9.85,9.95375,10.1,
863,9/16/2022,24,9.68,9.765,9.85,
863,9/17/2022,24,9.44,9.87875,10.44,
863,9/18/2022,24,9.71,9.814584,10,
863,9/19/2022,24,9.83,9.959167,10.15,
863,9/20/2022,24,9.56,9.865417,10.1,
863,9/21/2022,24,9.71,9.816667,9.93,
863,9/22/2022,24,9.58,9.676666,9.81,
863,9/23/2022,24,9.36,9.5375,9.73,
863,9/24/2022,24,9.11,9.3775,9.61,
863,9/25/2022,24,8.87,9.204583,9.46,
863,9/26/2022,24,8.97,9.20625,9.36,
863,9/27/2022,24,8.44,8.776667,9.16,
863,9/28/2022,24,8.92,9.04125,9.16,
863,9/29/2022,24,8.89,9.057083,9.24,
863,9/30/2022,24,8.82,9.014167,9.31,
863,10/1/2022,24,8.82,8.972083,9.19,
863,10/2/2022,24,8.77,8.950833,9.11,
863,10/3/2022,24,8.69,8.835417,8.99,
863,10/4/2022,24,8.69,8.80875,8.94,
863,10/5/2022,24,8.62,8.729167,8.82,
863,10/6/2022,24,8.67,8.85875,9.16,
863,10/7/2022,24,8.87,8.939584,9.02,
863,10/8/2022,24,8.64,8.866667,8.99,
863,10/9/2022,24,8.22,8.440001,8.64,
863,10/10/2022,24,8.22,8.405,8.59,
863,10/11/2022,24,7.95,8.13375,8.3,
863,10/12/2022,24,7.59,7.72125,7.9,
863,10/13/2022,24,7.19,7.4608335,7.7,
863,10/14/2022,24,7.29,7.534167,7.8,
863,10/15/2022,24,7.19,7.44,7.77,
863,10/16/2022,24,7.65,7.745,7.85,
863,10/17/2022,24,7.27,7.415,7.62,
863,10/18/2022,24,7.14,7.2875,7.49,
863,10/19/2022,24,6.81,7.003333,7.27,
863,10/20/2022,24,6.56,6.7725,6.97,
863,10/21/2022,24,6.56,6.75625,6.94,
863,10/22/2022,24,6.54,6.900833,7.14,
863,10/23/2022,24,6.41,6.715,6.91,
863,10/24/2022,24,6.28,6.5516667,6.76,
863,10/25/2022,24,6.33,6.715,7.24,
863,10/26/2022,24,6.36,6.55375,6.86,
863,10/27/2022,24,6.2,6.4566665,6.61,
863,10/28/2022,24,5.8,6.16625,6.36,
863,10/29/2022,24,5.46,5.721667,5.92,
863,10/30/2022,24,5.02,5.503333,5.77,
863,10/31/2022,24,5.18,5.4866667,5.64,
863,11/1/2022,24,5.15,5.50625,5.8,
863,11/2/2022,24,2.61,4.195833,5.85,
863,11/3/2022,24,3.64,4.77375,5.36,
863,11/4/2022,24,3.59,4.65125,5.31,
863,11/5/2022,24,4.4,4.920833,5.36,
863,11/6/2022,25,4.64,4.9412,5.15,
863,11/7/2022,24,4.9,5.13,5.26,
863,11/8/2022,24,4.14,5.1666665,5.44,
863,11/9/2022,24,3.8,4.5583334,5.21,
863,11/10/2022,24,3.96,4.477083,4.74,
863,11/11/2022,24,4.66,4.8395834,5.05,
863,11/12/2022,24,4.74,4.815,4.87,
863,11/13/2022,24,4.32,4.5491667,4.82,
863,11/14/2022,24,4.09,4.449167,4.61,
863,11/15/2022,24,4.35,4.4575,4.53,
863,11/16/2022,24,4.4,4.732917,5.28,
863,11/17/2022,24,4.35,4.6441665,5.05,
863,11/18/2022,24,5.02,5.1629167,5.23,
863,11/19/2022,24,4.77,4.8908334,4.95,
863,11/20/2022,24,4.82,4.88625,4.95,
863,11/21/2022,24,4.79,4.9445834,5.05,
863,11/22/2022,24,4.27,4.4704165,4.77,
863,11/23/2022,24,4.17,4.3558335,4.53,
863,11/24/2022,24,3.75,4.0391665,4.43,
863,11/25/2022,24,3.33,3.5833333,3.83,
863,11/26/2022,24,3.59,3.735,3.96,
863,11/27/2022,24,3.51,3.685,3.83,
863,11/28/2022,24,3.04,3.6983333,4.22,
863,11/29/2022,24,2.72,2.9737499,3.14,
863,11/30/2022,24,2.13,2.4620833,2.74,
863,12/1/2022,24,2.48,2.6920834,2.85,
863,12/2/2022,24,2.61,2.86625,3.38,
863,12/3/2022,24,3.35,3.6870832,3.85,
863,12/4/2022,24,3.54,4.1116667,4.48,
863,12/5/2022,24,3.62,3.94,4.32,
863,12/6/2022,24,2.69,2.8516667,3.49,
863,12/7/2022,24,2.88,2.9945834,3.17,
863,12/8/2022,24,2.61,2.7433333,2.93,
863,12/9/2022,24,2.56,2.74875,3.04,
863,12/10/2022,24,2.05,2.4954166,3.2,
863,12/11/2022,24,2.66,3.0520833,3.51,
863,12/12/2022,24,2.13,2.5341666,2.77,
863,12/13/2022,24,1.75,2.18125,2.66,
863,12/14/2022,24,2.07,2.68875,2.98,
863,12/15/2022,24,2.18,2.5533333,2.93,
863,12/16/2022,24,2.24,2.5229166,2.98,
863,12/17/2022,24,2.82,3.0883334,3.27,
863,12/18/2022,24,1.59,2.33875,2.96,
863,12/19/2022,24,1.37,1.6104167,1.83,
863,12/20/2022,24,0.8,1.255,1.64,
863,12/21/2022,24,0.3,1.3866667,2.77,
863,12/22/2022,24,0.44,0.97208333,1.7,
863,12/23/2022,24,1.43,1.69125,1.94,
863,12/24/2022,24,0.72,1.2345834,1.75,
863,12/25/2022,24,0.96,1.32625,1.81,
863,12/26/2022,24,1.1,1.5204166,1.7,
863,12/27/2022,24,1.45,1.5529166,1.64,
863,12/28/2022,24,1.34,1.62,1.97,
863,12/29/2022,24,1.53,1.7470833,1.94,
863,12/30/2022,24,1.67,1.7666667,1.91,
863,12/31/2022,24,1.91,1.9995834,2.13,
863,1/1/2023,24,2.16,2.3204167,2.37,
863,1/2/2023,24,1.89,2.0808334,2.34,
863,1/3/2023,24,1.91,2.02875,2.18,
863,1/4/2023,24,1.4,1.70125,1.91,
863,1/5/2023,24,1.53,1.6708333,1.81,
863,1/6/2023,24,1.81,1.9054166,2.02,
863,1/7/2023,24,0.55,1.3629167,1.78,
863,1/8/2023,24,0.36,0.53541666,0.69,
863,1/9/2023,24,0.44,0.8075,1.21,
863,1/10/2023,24,1.18,1.7341666,2.05,
863,1/11/2023,24,1.83,1.9179167,1.99,
863,1/12/2023,24,1.34,1.66,2.05,
863,1/13/2023,24,1.37,1.4795833,1.59,
863,1/14/2023,24,1.45,1.4979167,1.56,
863,1/15/2023,24,1.59,1.7141666,1.81,
863,1/16/2023,24,1.59,1.6875,1.81,
863,1/17/2023,24,1.24,1.3845834,1.59,
863,1/18/2023,24,1.04,1.2033334,1.37,
863,1/19/2023,24,0.91,0.9766667,1.15,
863,1/20/2023,24,0.88,0.96375,1.13,
863,1/21/2023,24,0.02,0.35541666,0.83,
863,1/22/2023,24,0.19,0.81375,1.32,
863,1/23/2023,24,0.74,0.87666667,1.13,
863,1/24/2023,24,1.04,1.3454167,1.75,
863,1/25/2023,24,1.37,1.7733333,1.89,
863,1/26/2023,24,1.13,1.43625,1.67,
863,1/27/2023,24,1.43,1.8108333,2.37,
863,1/28/2023,24,0.99,2.24,2.45,
863,1/29/2023,24,0.93,1.23,1.89,
863,1/30/2023,24,0.93,1.3729167,1.86,
863,1/31/2023,24,1.13,1.49625,1.81,
863,2/1/2023,24,1.59,1.70375,1.83,
863,2/2/2023,24,1.37,1.5308334,1.62,
863,2/3/2023,24,1.21,1.3583333,1.53,
863,2/4/2023,24,1.18,1.425,1.67,
863,2/5/2023,24,0.96,1.3754166,1.67,
863,2/6/2023,24,0.66,0.9583333,1.18,
863,2/7/2023,24,0.66,0.7870833,0.96,
863,2/8/2023,24,0.55,0.6875,0.83,
863,2/9/2023,24,0.25,0.45416668,0.63,
863,2/10/2023,24,0.27,1.0833334,1.59,
863,2/11/2023,24,0.47,0.96208334,1.4,
863,2/12/2023,24,0,0.102916665,0.47,
863,2/13/2023,24,0.02,0.050833333,0.19,
863,2/14/2023,24,0.02,0.13791667,0.3,
863,2/15/2023,24,0,0.095416665,0.22,
863,2/16/2023,24,0.02,0.12041666,0.41,
863,2/17/2023,24,0,0.17208333,0.5,
863,2/18/2023,24,0.27,0.555,0.83,
863,2/19/2023,24,0.47,0.6275,0.83,
863,2/20/2023,24,0.22,0.40708333,0.55,
863,2/21/2023,24,0.47,0.65625,0.88,
863,2/22/2023,24,0.74,0.9633333,1.21,
863,2/23/2023,24,0.99,1.1941667,1.4,
863,2/24/2023,24,1.15,1.3512499,1.64,
863,2/25/2023,24,0.72,0.83458334,1.07,
863,2/26/2023,24,0.3,0.68416667,0.88,
863,2/27/2023,24,0.05,0.20125,0.33,
863,2/28/2023,24,0.16,0.66125,0.88,
863,3/1/2023,24,0,0.39291668,0.8,
863,3/2/2023,24,0.02,0.04,0.14,
863,3/3/2023,24,0,0.08166666,0.27,
863,3/4/2023,24,0,0.07375,0.25,
863,3/5/2023,24,0.08,0.31875,0.61,
863,3/6/2023,24,0.05,0.54875,0.96,
863,3/7/2023,24,0.11,0.32375,0.8,
863,3/8/2023,24,0.77,1.08625,1.43,
863,3/9/2023,24,0.61,0.9241667,1.1,
863,3/10/2023,24,0.27,0.42791668,0.58,
863,3/11/2023,24,0.19,0.34916666,0.58,
863,3/12/2023,23,0.14,0.3156522,0.47,
863,3/13/2023,24,0,0.040416665,0.14,
863,3/14/2023,24,0,0.037916668,0.11,
863,3/15/2023,24,0.02,0.02375,0.05,
863,3/16/2023,24,0,0.022083333,0.05,
863,3/17/2023,24,0.02,0.02125,0.05,
863,3/18/2023,24,0.02,0.092083335,0.25,
863,3/19/2023,24,0.08,0.16208333,0.3,
863,3/20/2023,24,0.02,0.02625,0.08,
863,3/21/2023,24,0.02,0.02,0.02,
863,3/22/2023,24,0.02,0.02,0.02,
863,3/23/2023,24,0.02,0.02375,0.05,
863,3/24/2023,24,0.02,0.09791667,0.33,
863,3/25/2023,24,0.36,0.5054167,0.77,
863,3/26/2023,24,0.3,0.50166667,0.72,
863,3/27/2023,24,0.38,0.6308333,0.88,
863,3/28/2023,24,0.69,0.95875,1.37,
863,3/29/2023,24,0.93,1.0966667,1.34,
863,3/30/2023,24,0.69,0.855,1.04,
863,3/31/2023,24,0.47,0.6425,0.99,
863,4/1/2023,24,0.16,0.46625,0.83,
863,4/2/2023,24,0.19,0.54875,0.8,
863,4/3/2023,24,0.44,0.7608333,1.1,
863,4/4/2023,24,0.85,0.97,1.15,
863,4/5/2023,24,0.74,0.9604167,1.21,
863,4/6/2023,11,0.5,0.6109091,0.85,
#,,,,,,
# ------------------------------------------------------------------------------,,,,,,
# Discrete Timeseries Values,,,,,,
#,,,,,,
#     series_id: Series ID,,,,,,
#     datetime_utc: Timestamp (UTC),,,,,,
#     datetime_local: Timestamp (local timezone),,,,,,
#     temp_c: Temperature (degC),,,,,,
#     flag: QAQC flag(s),,,,,,
#,,,,,,
# No Values Found,,,,,,
